firm_id,Short Form Origin Match Law Firm Name,Law Firm Full Name,Law Firm Graphics Name,Law360 Index Name,Law360 Surveys Dropdown Name,yoda_id,yoda_guid,yoda_url,Law360 Salesdesk ID,Law Firm Status,Notes,NonUS,NonUS Firm Send Survey,total_attorneys,attorneys_method,surveys_dropdown,ENTITY TYPE
DEV5396,Devereux Chambers,,,,,300732407,urn:entity:lfm-300732407,https://yoda.lexisai.aws.lexis.com/lawfirms/300732407,5c2f832343701530cfe00972,CURRENT,https://www.devereuxchambers.co.uk/  - can't find something in yoda   that looks like this ,YES,NO,,,,
GRO7399,Grossman Young,,,,,158882119,urn:entity:lfm-158882119,https://yoda.lexisai.aws.lexis.com/lawfirms/158882119,,CURRENT,https://www.grossmanyoung.com/ - can't find in yoda,,,,,,
HAI7687,Hailsham Chambers,,,,,300732413,urn:entity:lfm-300732413,https://yoda.lexisai.aws.lexis.com/lawfirms/300732413,5c38b1212a2edd1d7a8f5012,CURRENT,"https://www.hailshamchambers.com/ UK firm, can't find in yoda",YES,NO,,,,
HAL1168,Haley Guiliano,,,,,300732396,urn:entity:lfm-300732396,https://yoda.lexisai.aws.lexis.com/lawfirms/300732396,,CURRENT,https://www.hglaw.com/,,,,,,
STO6620,Stone King,,,,,300732397,urn:entity:lfm-300732397,https://yoda.lexisai.aws.lexis.com/lawfirms/300732397,57e57892e2ecf569cc03f9aa,CURRENT,https://www.stoneking.co.uk/,,,,,,
TAY1336,Taylor & Emmet,,,,,300732398,urn:entity:lfm-300732398,https://yoda.lexisai.aws.lexis.com/lawfirms/300732398,57e5979217a1b474d80436ea,CURRENT,https://www.tayloremmet.co.uk/,,,,,,
VIG8288,Vigorito Barker,,,,,300732400,urn:entity:lfm-300732400,https://yoda.lexisai.aws.lexis.com/lawfirms/300732400,58d3ead6533bff0cb60ddbf0,CURRENT,https://www.vbpnplaw.com/,,,,,,
FAR3103,Farleys Solicitors,,,,,21750277,urn:entity:lfm-21750277,https://yoda.lexisai.aws.lexis.com/lawfirms/21750277,5c34b6162a2edd2e27f44c31,CURRENT,I think this is just under Farleys in Yoda,YES,,,,,
ASS8939,Assegaf Hamzah,,,,,300732404,urn:entity:lfm-300732404,https://yoda.lexisai.aws.lexis.com/lawfirms/300732404,555b8676607bdc3581000b93,CURRENT,Indonesian Firm not in Yoda,YES,,,,,
STR4817,Strasburger & Price,,,,,,,,,NOT CURRENT,Merged with Clark Hill,,,,,,
BRI1437,Brinks Gilson,Brinks Gilson & Lione,Brinks Gilson,Brinks Gilson & Lione,Brinks Gilson & Lione,211141,urn:entity:lfm-211141,https://yoda.lexisai.aws.lexis.com/lawfirms/211141,4c52dd57cc956f21c40016cf,NOT CURRENT,Merged with Crowell & Moring,,,,,,
DUR6453,Durham Jones,,,,,264429,urn:entity:lfm-264429,https://yoda.lexisai.aws.lexis.com/lawfirms/264429,,NOT CURRENT,Merged with Dentons,,,,,,
SIR9057,Sirote & Permutt,,,,,23603,urn:entity:lfm-23603,https://yoda.lexisai.aws.lexis.com/lawfirms/23603,,NOT CURRENT,Merged with Dentons,,,,,,
SAT7219,Satterlee Stephens,,,,,376621,urn:entity:lfm-376621,https://yoda.lexisai.aws.lexis.com/lawfirms/376621,4c52dd57cc956f21c4001724,NOT CURRENT,merged with Duane Morris,,,,,,
SUT5207,Sutherland Asbill,,Sutherland,,,315008,urn:entity:lfm-315008,https://yoda.lexisai.aws.lexis.com/lawfirms/315008,,NOT CURRENT,Merged with Eversheds,,,,,,
DRI6812,Drinker Biddle,Drinker Biddle & Reath LLP,Drinker Biddle,Faegre Drinker,Faegre Drinker,,,,4c52dd56cc956f21c400156b,NOT CURRENT,Merged with Faegre Baker in 2020,,,,,,
THO9660,Thompson & Knight,Thompson & Knight LLP,Thompson & Knight,Thompson & Knight LLP,Thompson & Knight LLP,1014093,urn:entity:lfm-1014093,https://yoda.lexisai.aws.lexis.com/lawfirms/1014093,4c52dd61cc956f21c400262e,NOT CURRENT,Merged with Holland & Knight. Combined firm is Holland and Knight,,,,,,
GRA6090,Gray Plant,Gray Plant Mooty,Gray Plant,Lathrop GPM,Lathrop GPM,625300,urn:entity:lfm-625300,https://yoda.lexisai.aws.lexis.com/lawfirms/625300,4c52dd5ccc956f21c4001f06,NOT CURRENT,Merged with Lathrop Gage on 1/1/2020,,,,,,
UNG4628,Ungaretti & Harris,,,,,,,,,NOT CURRENT,Merged with Nixon Peabody,,,,,,
ROG2072,Rogers & Hardin,,,,,719634,urn:entity:lfm-719634,https://yoda.lexisai.aws.lexis.com/lawfirms/719634,,NOT CURRENT,Merged with Smith Gambrell 1/1/22,,,,,,
PAT4069,Patton Boggs,,,,,,,,,NOT CURRENT,Merged with Squire Sanders,,,,,,
HAH5962,Hahn & Hessen,,,,,399027,urn:entity:lfm-399027,https://yoda.lexisai.aws.lexis.com/lawfirms/399027,,NOT CURRENT,Merged with Thompson Coburn,,,,,,
PEP2762,Pepper Hamilton,Pepper Hamilton LLP,Pepper Hamilton,Pepper Hamilton,Pepper Hamilton,286834,urn:entity:lfm-286834,https://yoda.lexisai.aws.lexis.com/lawfirms/286834,,NOT CURRENT,merged with Troutman,,,,,,
VAN3472,Vandeventer Black,Vandeventer Black LLP,,,,1127243,urn:entity:lfm-1127243,https://yoda.lexisai.aws.lexis.com/lawfirms/1127243,4c52dd61cc956f21c400269d,NOT CURRENT,merged with Wood Rogers July 2022. Now known as Woods Rogers Vandeventer Black,,,,,,
SAL1677,Salt Lake Legal Defender Association,,,,,1376404,urn:entity:lfm-1376404,https://yoda.lexisai.aws.lexis.com/lawfirms/1376404,5991abd379326d3ae80002d1,CURRENT,Nonprofit law firm,,,,,,
MER5860,Merritt Flebotte,,,,,1121694,urn:entity:lfm-1121694,https://yoda.lexisai.aws.lexis.com/lawfirms/1121694,4c52dd5dcc956f21c40020de,CURRENT,Now known as Merritt Webb.,,,,,,
WAL3394,Walsh Gallegos,,,,,1301631,urn:entity:lfm-1301631,https://yoda.lexisai.aws.lexis.com/lawfirms/1301631,,CURRENT,Now known as Walsh Gallegos.,,,,,,
ZEL9056,Zelle Hofmann,,,,,,,,,NOT CURRENT,Now Zelle LLP ,,,,,,
BON7760,Bonner Kiernan,,,,,270866,urn:entity:lfm-270866,https://yoda.lexisai.aws.lexis.com/lawfirms/270866,,CURRENT,"Same firm, name is Kiernan Trebach LLP.",,,,,,
MCB8614,McBrayer McGinnis,,,,,484073,urn:entity:lfm-484073,https://yoda.lexisai.aws.lexis.com/lawfirms/484073,4c52dd5dcc956f21c400205d,CURRENT,"Same firm, now know as McGinnis Leslie.",,,,,,
PIE6884,Pierce Bainbridge,,Pierce Bainbridge,Pierce Bainbridge,Pierce Bainbridge,300732327,urn:entity:lfm-300732327,https://yoda.lexisai.aws.lexis.com/lawfirms/300732327,594440ec06bc2c312c00057b,CURRENT,Something weird is up with this firm. Perhaps we can skip the dropdown. Whoever is left can type out whatever the current name is. ,,,,,,
BIN3535,Binder Groesswang,,,,,943342,urn:entity:lfm-943342,https://yoda.lexisai.aws.lexis.com/lawfirms/943342,532ca34099468e2efa000172,CURRENT,this is Binder Grosswang in Yoda (with umlaut) ,YES,NO,,,,
LAV1015,Lavin O’Neil,,,,,376837,urn:entity:lfm-376837,https://yoda.lexisai.aws.lexis.com/lawfirms/376837,,CURRENT,this is Lavin O'Neil. In Yoda already,,,,,,
MCA4699,McAndrews IP,McAndrews Held & Malloy Ltd.,McAndrews,McAndrews Held,McAndrews,753593,urn:entity:lfm-753593,https://yoda.lexisai.aws.lexis.com/lawfirms/753593,4c52dd5dcc956f21c400205b,CURRENT,"this is: urn:entity:lfm-753593	McAndrews, Held & Malloy, Ltd.",,,,,Include,
WAL1213,Walsh Pizzi,,,,,300732372,urn:entity:lfm-300732372        ,https://yoda.lexisai.aws.lexis.com/lawfirms/300732372,,CURRENT,this one is: urn:entity:lfm-300732372        Walsh Pizzi O’Reilly Falanga LLP,,,,,,
COP5032,Copeland Cook,,,,,8365236,urn:entity:lfm-8365236,https://yoda.lexisai.aws.lexis.com/lawfirms/8365236,,CURRENT,"Typo in Yoda name, extra space. Should be Copeland not ""Copel and""",,,,,,
BIR6692,Bird & Bird,,,,,,,,4ff6fec8485d2f4c840004c5,CURRENT,UK firm,YES,NO,,,,
SHE8053,Sheridans,,,,,No YODA ID,No YODA ID,No YODA ID,55b65e4111a91c6413020286,CURRENT,UK Firm,YES,NO,,,,
WIG3642,Wiggin LLP,Wiggin LLP,Wiggin LLP,Wiggin LLP,Wiggin LLP,128445,urn:entity:lfm-128445,https://yoda.lexisai.aws.lexis.com/lawfirms/128445,57dc5bf417a1b43a5c00a3f3,CURRENT,UK Firm,YES,NO,,,,
SLA5211,Slaughter and May,Slaughter and May,Slaughter and May,Slaughter and May,Slaughter and May,424592,urn:entity:lfm-424592,https://yoda.lexisai.aws.lexis.com/lawfirms/424592,,,UK Firm,YES,NO,,,,
AAR1194,Aaron & Partners LLP,,,,,300732403,urn:entity:lfm-300732403,https://yoda.lexisai.aws.lexis.com/lawfirms/300732403,56bce63a897cc0261d000c6b,CURRENT,UK firm not in Yoda,YES,,,,,
BIN5867,Bindmans LLP,,,,,300732406,urn:entity:lfm-300732406,https://yoda.lexisai.aws.lexis.com/lawfirms/300732406,54d90d8ce85e9027eb000919,CURRENT,UK law firm ,YES,NO,,,,
VAN7564,Van Campen Liem,,,,,300732414,urn:entity:lfm-300732414,https://yoda.lexisai.aws.lexis.com/lawfirms/300732414,57e570e6f209946c6c03ed81,CURRENT,Van Campen Liem is in Netherlands.,YES,NO,,,,
SCH2026,SBSB Eastham,Schouest Bamdas Soshea BenMaier & Eastham PLLC,,,,158181491,urn:entity:lfm-158181491,https://yoda.lexisai.aws.lexis.com/lawfirms/158181491,,CURRENT,was Schouest Bamdas before merger,,,,,,
AAR5027,Aaronson Rappaport,,,,,384071,urn:entity:lfm-384071,https://yoda.lexisai.aws.lexis.com/lawfirms/384071,4c52dd56cc956f21c40014ab,CURRENT,,,,,,,
ADA4726,Adam Leitman,,,,,1848191,urn:entity:lfm-1848191,https://yoda.lexisai.aws.lexis.com/lawfirms/1848191,,CURRENT,,,,,,,
ADL5128,Adler Pollock,,,,,540820,urn:entity:lfm-540820,https://yoda.lexisai.aws.lexis.com/lawfirms/540820,4c52dd56cc956f21c40014d1,CURRENT,,,,,,,
AHM4432,Ahmad Zavitsanos,Ahmad Zavitsanos & Mensing,Ahmad Zavitsanos,Ahmad Zavitsanos,Ahmad Zavitsanos,1339677,urn:entity:lfm-1339677,https://yoda.lexisai.aws.lexis.com/lawfirms/1339677,,CURRENT,,,,,,Include,
ALB4527,Albert & Mackenzie,,,,,31080322,urn:entity:lfm-31080322,https://yoda.lexisai.aws.lexis.com/lawfirms/31080322,51f68d3866a55636860012c1,CURRENT,,,,,,,
ALL3657,Allen & Newman,,,,,1280206,urn:entity:lfm-1280206,https://yoda.lexisai.aws.lexis.com/lawfirms/1280206,,CURRENT,,,,,,,
ALR3866,ALRUD,,,,,1031242,urn:entity:lfm-1031242,https://yoda.lexisai.aws.lexis.com/lawfirms/1031242,532c6eaa6548121faa00c6fb,CURRENT,,,,,,,
ALT4427,Altana,,,,,20901239,urn:entity:lfm-20901239,https://yoda.lexisai.aws.lexis.com/lawfirms/20901239,5c053a3543701536b01a7d63,CURRENT,,,,,,,
ALT6803,Altshuler Berzon,,,,,192194,urn:entity:lfm-192194,https://yoda.lexisai.aws.lexis.com/lawfirms/192194,,CURRENT,,,,,,,
AME2889,Amereller Legal Consultants,,,,,992870,urn:entity:lfm-992870,https://yoda.lexisai.aws.lexis.com/lawfirms/992870,588770ada44e5477b102a1e2,CURRENT,,,,,,,
AND4258,Anderson Lloyd,,,,,No YODA ID,No YODA ID,No YODA ID,54e74dc3e85e9016fc00153b,CURRENT,,,,,,,
AND7643,Andrews Myers,,,,,1348073,urn:entity:lfm-1348073,https://yoda.lexisai.aws.lexis.com/lawfirms/1348073,,CURRENT,,,,,,,
APP6343,Appellate Advocates,,,,,No YODA ID,No YODA ID,No YODA ID,,CURRENT,,,,,,,
ARN8983,Arnold Bloch,,,,,939843,urn:entity:lfm-939843,https://yoda.lexisai.aws.lexis.com/lawfirms/939843,4c52dd56cc956f21c4001536,CURRENT,,,,,,,
ASH6036,Ashby & Geddes,,,,,287973,urn:entity:lfm-287973,https://yoda.lexisai.aws.lexis.com/lawfirms/287973,,CURRENT,,,,,,,
ATK2545,Atkin Chambers,,,,,No YODA ID,No YODA ID,No YODA ID,564a14458f6d3d07f800f516,CURRENT,,,,,,,
ATK9158,The Atkin Firm,,,,,,,,,CURRENT,,,,,,,
AXL1404,Axley Brynelson,,,,,1433712,urn:entity:lfm-1433712,https://yoda.lexisai.aws.lexis.com/lawfirms/1433712,4c52dd56cc956f21c4001553,CURRENT,,,,,,,
BAG3622,Baggett McCall,,,,,,,,,CURRENT,,,,,,,
BAI5193,Bailey Cavalieri,,,,,1905271,urn:entity:lfm-1905271,https://yoda.lexisai.aws.lexis.com/lawfirms/1905271,,CURRENT,,,,,,,
BAK3034,Baker Sterchi,,,,,833243,urn:entity:lfm-833243,https://yoda.lexisai.aws.lexis.com/lawfirms/833243,4c52dd56cc956f21c4001574,CURRENT,,,,,,,
BAR6186,Bartlett LLP,,,,,368412,urn:entity:lfm-368412,https://yoda.lexisai.aws.lexis.com/lawfirms/368412,4c52dd56cc956f21c40015ac,CURRENT,,,,,,,
BAT3700,Baty Holm,,,,,833635,urn:entity:lfm-833635,https://yoda.lexisai.aws.lexis.com/lawfirms/833635,4c52dd56cc956f21c40015ba,CURRENT,,,,,,,
BAY8968,Bays Lung,,,,,737434,urn:entity:lfm-737434,https://yoda.lexisai.aws.lexis.com/lawfirms/737434,,CURRENT,,,,,,,
BEA6318,Beasley Allen,Beasley Allen Law Firm,Beasley Allen,Beasley Allen,Beasley Allen,24870,urn:entity:lfm-24870,https://yoda.lexisai.aws.lexis.com/lawfirms/24870,4c52dd56cc956f21c40015c8,CURRENT,,,,,,Include,
BEC5409,Beckstedt,Beckstedt & Kuczynski,,,,,,,,CURRENT,,,,,,,
BEL2416,Bell Nunnally,,,,,1314760,urn:entity:lfm-1314760,https://yoda.lexisai.aws.lexis.com/lawfirms/1314760,4c52dd56cc956f21c40015e7,CURRENT,,,,,,,
BEL7916,Belkin Burden,,,,,284542,urn:entity:lfm-284542,https://yoda.lexisai.aws.lexis.com/lawfirms/284542,,CURRENT,,,,,,,
BEL9656,Belin McCormick,,,,,823668,urn:entity:lfm-823668,https://yoda.lexisai.aws.lexis.com/lawfirms/823668,,CURRENT,,,,,,,
BER1678,Berger Montague,Berger Montague,Berger Montague,Berger Montague,Berger Montague,1233566,urn:entity:lfm-1233566,https://yoda.lexisai.aws.lexis.com/lawfirms/1233566,4c52dd57cc956f21c40015fe,CURRENT,,,,,,Include,
BER3306,Bernstein Litowitz,,Bernstein Litowitz,,,177960,urn:entity:lfm-177960,https://yoda.lexisai.aws.lexis.com/lawfirms/177960,4c52dd57cc956f21c4001615,CURRENT,,,,,,,
BER6150,Berliner Cohen,,,,,203604,urn:entity:lfm-203604,https://yoda.lexisai.aws.lexis.com/lawfirms/203604,4c52dd57cc956f21c400160a,CURRENT,,,,,,,
BER6863,Berry & Associates,"Berry & Associates, Attorneys at Law",,,,,,,,CURRENT,,,,,,,
BER7178,Bereskin & Parr,,,,,1094643,urn:entity:lfm-1094643,https://yoda.lexisai.aws.lexis.com/lawfirms/1094643,50046baa485d2f4109004010,CURRENT,,,,,,,
BER9100,Berman Tabacco,,,,,202951,urn:entity:lfm-202951,https://yoda.lexisai.aws.lexis.com/lawfirms/202951,,CURRENT,,,,,,,
BIR2333,Bird Marella,,Bird Marella,,,122589,urn:entity:lfm-122589,https://yoda.lexisai.aws.lexis.com/lawfirms/122589,,CURRENT,,,,,,,
BIR5996,Birch Stewart,,,,,75515,urn:entity:lfm-75515,https://yoda.lexisai.aws.lexis.com/lawfirms/75515,4c52dd57cc956f21c400163b,CURRENT,,,,,,,
BLA4772,Blackfords LLP,,,,,No YODA ID,No YODA ID,No YODA ID,5be484894370152b6bd536ae,CURRENT,,,,,,,
BOA4808,Boardman & Clark,,,,,1433831,urn:entity:lfm-1433831,https://yoda.lexisai.aws.lexis.com/lawfirms/1433831,4c52dd5ccc956f21c4001f05,CURRENT,,,,,,,
BON4176,Bonn Steichen,,,,,156832651,urn:entity:lfm-156832651,https://yoda.lexisai.aws.lexis.com/lawfirms/156832651,532ca66984afc6014d001377,CURRENT,,,,,,,
BON4264,Bondurant Mixson,,,,,721418,urn:entity:lfm-721418,https://yoda.lexisai.aws.lexis.com/lawfirms/721418,,CURRENT,,,,,,,
BOR1009,Borgelt Powell,,,,,1433439,urn:entity:lfm-1433439,https://yoda.lexisai.aws.lexis.com/lawfirms/1433439,4c52dd57cc956f21c400167e,CURRENT,,,,,,,
BOU5555,Boughton Law Corporation,,,,,955754,urn:entity:lfm-955754,https://yoda.lexisai.aws.lexis.com/lawfirms/955754,5c9d0bbf7877290977dcf573,CURRENT,,,,,,,
BOU9208,Boutin Jones,,,,,49247,urn:entity:lfm-49247,https://yoda.lexisai.aws.lexis.com/lawfirms/49247,,CURRENT,,,,,,,
BOW2835,Bowditch & Dewey,,,,,541632,urn:entity:lfm-541632,https://yoda.lexisai.aws.lexis.com/lawfirms/541632,4c52dd57cc956f21c400168d,CURRENT,,,,,,,
BOY2787,Boyle Shaughnessy,,,,,541390,urn:entity:lfm-541390,https://yoda.lexisai.aws.lexis.com/lawfirms/541390,57bcaafc613d040ba7005ee9,CURRENT,,,,,,,
BRE1303,Breazeale Sachse,,,,,494498,urn:entity:lfm-494498,https://yoda.lexisai.aws.lexis.com/lawfirms/494498,4c52dd57cc956f21c40016b6,CURRENT,,,,,,,
BRE7778,Brennan Manna,,,,,1597625,urn:entity:lfm-1597625,https://yoda.lexisai.aws.lexis.com/lawfirms/1597625,4c52dd57cc956f21c40016bb,CURRENT,,,,,,,
BRO4724,Brown Sims,Brown Sims,Brown Sims,Brown Sims,Brown Sims,1338575,urn:entity:lfm-1338575,https://yoda.lexisai.aws.lexis.com/lawfirms/1338575,4c52dd57cc956f21c40016f3,CURRENT,,,,,,Include,
BRO8912,Brown Winick,,,,,824202,urn:entity:lfm-824202,https://yoda.lexisai.aws.lexis.com/lawfirms/824202,4c52dd57cc956f21c40016f6,CURRENT,,,,,,,
BRO9076,BrownGreer PLC,,,,,1844803,urn:entity:lfm-1844803,https://yoda.lexisai.aws.lexis.com/lawfirms/1844803,,CURRENT,,,,,,,
BRU1422,Brunini Grantham,,,,,842135,urn:entity:lfm-842135,https://yoda.lexisai.aws.lexis.com/lawfirms/842135,,CURRENT,,,,,,,
BRU7326,Bruun & Hjejle,,,,,960656,urn:entity:lfm-960656,https://yoda.lexisai.aws.lexis.com/lawfirms/960656,532caa354639654e79001799,CURRENT,,,,,,,
BUC5348,Buckley King,,,,,1139056,urn:entity:lfm-1139056,https://yoda.lexisai.aws.lexis.com/lawfirms/1139056,,CURRENT,,,,,,,
BUC6478,Buckingham Doolittle,,Buckingham Doolittle,,,640261,urn:entity:lfm-640261,https://yoda.lexisai.aws.lexis.com/lawfirms/640261,4c52dd57cc956f21c400170e,CURRENT,,,,,,,
BUL8586,Bullivant Houser,,,,,88654,urn:entity:lfm-88654,https://yoda.lexisai.aws.lexis.com/lawfirms/88654,4c52dd57cc956f21c4001719,CURRENT,,,,,,,
BUR6980,Burns Charest,Burns Charest LLP,,,,,,,,CURRENT,,,,,,,
BUR7909,Burg Simpson,,,,,259487,urn:entity:lfm-259487,https://yoda.lexisai.aws.lexis.com/lawfirms/259487,4c52dd57cc956f21c4001721,CURRENT,,,,,,,
BUT4739,Butler Rubin,,Butler Rubin,,,756671,urn:entity:lfm-756671,https://yoda.lexisai.aws.lexis.com/lawfirms/756671,,CURRENT,,,,,,,
CAC2539,Cacheaux Cavazos,,,,,1014513,urn:entity:lfm-1014513,https://yoda.lexisai.aws.lexis.com/lawfirms/1014513,5183bdadfae9ab2da1001164,CURRENT,,,,,,,
CAD4806,Cades Schutte,,,,,737184,urn:entity:lfm-737184,https://yoda.lexisai.aws.lexis.com/lawfirms/737184,4c52dd57cc956f21c4001747,CURRENT,,,,,,,
CAL1096,Callister Nebeker,,,,,1373792,urn:entity:lfm-1373792,https://yoda.lexisai.aws.lexis.com/lawfirms/1373792,4c52dd57cc956f21c4001759,CURRENT,,,,,,,
CAN9883,Cantey Hanger,,,,,1114054,urn:entity:lfm-1114054,https://yoda.lexisai.aws.lexis.com/lawfirms/1114054,4c52dd57cc956f21c4001766,CURRENT,,,,,,,
CAP3067,Caplin & Drysdale,Caplin & Drysdale,Caplin & Drysdale,Caplin & Drysdale,Caplin & Drysdale,296622,urn:entity:lfm-296622,https://yoda.lexisai.aws.lexis.com/lawfirms/296622,4c52dd57cc956f21c400176c,CURRENT,,,,,,Include,
CAR1907,Carmody Macdonald,,,,,863636,urn:entity:lfm-863636,https://yoda.lexisai.aws.lexis.com/lawfirms/863636,,CURRENT,,,,55,Estimate,,
CAR4872,Carrington Coleman,,,,,1314875,urn:entity:lfm-1314875,https://yoda.lexisai.aws.lexis.com/lawfirms/1314875,4c52dd57cc956f21c400178f,CURRENT,,,,,,,
CAR7506,Carlock Copeland,,,,,713539,urn:entity:lfm-713539,https://yoda.lexisai.aws.lexis.com/lawfirms/713539,,CURRENT,,,,,,,
CAR9228,Carlsmith Ball,,,,,109884,urn:entity:lfm-109884,https://yoda.lexisai.aws.lexis.com/lawfirms/109884,4c52dd57cc956f21c4001779,CURRENT,,,,,,,
CAR9796,Carlson Caspers,Carlson Caspers,Carlson Caspers,Carlson Caspers,Carlson Caspers,1876122,urn:entity:lfm-1876122,https://yoda.lexisai.aws.lexis.com/lawfirms/1876122,,CURRENT,,,,,,Include,
CAS5318,Casas Riley & Simonian,,,,,,,,,CURRENT,,,,,,,
CEL9751,Cellino & Barnes,,,,,3075315,urn:entity:lfm-3075315,https://yoda.lexisai.aws.lexis.com/lawfirms/3075315,,CURRENT,,,,,,,
CER1239,Certilman Balin,,,,,349198,urn:entity:lfm-349198,https://yoda.lexisai.aws.lexis.com/lawfirms/349198,4c52dd57cc956f21c40017b1,CURRENT,,,,,,,
CHA4032,Chaffe McCall,,,,,493997,urn:entity:lfm-493997,https://yoda.lexisai.aws.lexis.com/lawfirms/493997,4c52dd57cc956f21c40017b7,CURRENT,,,,,,,
CHA7359,Chambliss Bahner,,,,,1279451,urn:entity:lfm-1279451,https://yoda.lexisai.aws.lexis.com/lawfirms/1279451,4c52dd57cc956f21c40017bc,CURRENT,,,,,,,
CHR4226,Christensen O'Connor,,,,,1115027,urn:entity:lfm-1115027,https://yoda.lexisai.aws.lexis.com/lawfirms/1115027,,CURRENT,,,,,,,
CHU1768,Chuhak & Tecson,,,,,757681,urn:entity:lfm-757681,https://yoda.lexisai.aws.lexis.com/lawfirms/757681,4c52dd57cc956f21c40017da,CURRENT,,,,,,,
CHU9664,Chugh LLP,,,,,1680649,urn:entity:lfm-1680649,https://yoda.lexisai.aws.lexis.com/lawfirms/1680649,4c52dd57cc956f21c40017d9,CURRENT,,,,,,,
CLI3220,Cline Williams,,,,,871444,urn:entity:lfm-871444,https://yoda.lexisai.aws.lexis.com/lawfirms/871444,4c52dd58cc956f21c4001801,CURRENT,,,,,,,
COD7470,Codilis & Associates,,,,,29145313,urn:entity:lfm-29145313,https://yoda.lexisai.aws.lexis.com/lawfirms/29145313,55d48574170ceb4df5068fc2,CURRENT,,,,,,,
COH2796,Cohen Seglias,Cohen Seglias Pallas Greenhall & Furman PC,Cohen Seglias,Cohen Seglias,Cohen Seglias,373017,urn:entity:lfm-373017,https://yoda.lexisai.aws.lexis.com/lawfirms/373017,50e726b1ee29bd75eb000272,CURRENT,,,,,,Include,
COH3232,Cohen & Grigsby,Cohen & Grigsby PC,Cohen & Grigsby,Cohen & Grigsby,Cohen & Grigsby,1111382,urn:entity:lfm-1111382,https://yoda.lexisai.aws.lexis.com/lawfirms/1111382,,CURRENT,,,,,,Include,
COH3467,Cohen Williams,,,,,300748565,urn:entity:lfm-300748565,https://yoda.lexisai.aws.lexis.com/lawfirms/300748565,,CURRENT,,,,,,,
COH3986,Cohen & Wolf,,,,,265760,urn:entity:lfm-265760,https://yoda.lexisai.aws.lexis.com/lawfirms/265760,,CURRENT,,,,,,,
COH4110,Cohen Ziffer,Cohen Ziffer Frenchman & McKenna LLP,Cohen Ziffer,Cohen Ziffer,,300732384,urn:entity:lfm-300732384,https://yoda.lexisai.aws.lexis.com/lawfirms/300732384,,CURRENT,,,,,,Include,
COL1883,Collins Einhorn,,,,,592376,urn:entity:lfm-592376,https://yoda.lexisai.aws.lexis.com/lawfirms/592376,4c52dd58cc956f21c4001834,CURRENT,,,,,,,
COL7098,Collins Collins,,,,,342370,urn:entity:lfm-342370,https://yoda.lexisai.aws.lexis.com/lawfirms/342370,4c52dd58cc956f21c4001833,CURRENT,,,,,,,
CON1477,Constantine Cannon,Constantine Cannon LLP,Constantine Cannon,Constantine Cannon,Constantine Cannon,428114,urn:entity:lfm-428114,https://yoda.lexisai.aws.lexis.com/lawfirms/428114,4c52dd58cc956f21c4001855,CURRENT,,,,,,Include,
CON2591,Condo Roccia Koptiw,,,,,158444797,urn:entity:lfm-158444797,https://yoda.lexisai.aws.lexis.com/lawfirms/158444797,,CURRENT,,,,,,,
CON4339,Conrad O'Brien,,,,,908595,urn:entity:lfm-908595,https://yoda.lexisai.aws.lexis.com/lawfirms/908595,,CURRENT,,,,,,,
CON6190,Condon & Forsyth,,,,,110255,urn:entity:lfm-110255,https://yoda.lexisai.aws.lexis.com/lawfirms/110255,4c52dd58cc956f21c4001841,CURRENT,,,,,,,
COO4401,Cooper Levenson,,,,,887226,urn:entity:lfm-887226,https://yoda.lexisai.aws.lexis.com/lawfirms/887226,4c52dd58cc956f21c4001863,CURRENT,,,,,,,
COP8880,Copeland Stair,,,,,713539,urn:entity:lfm-713539,https://yoda.lexisai.aws.lexis.com/lawfirms/713539,,CURRENT,,,,,,,
COU2529,Coughlin & Gerhart,,,,,324339,urn:entity:lfm-324339,https://yoda.lexisai.aws.lexis.com/lawfirms/324339,4c52dd58cc956f21c400187f,CURRENT,,,,,,,
COU9703,Coughlin Duffy,,,,,2133260,urn:entity:lfm-2133260,https://yoda.lexisai.aws.lexis.com/lawfirms/2133260,,CURRENT,,,,,,,
COW1324,Cowan DeBaets,Cowan DeBaets Abrahams & Sheppard LLP,Cowan DeBaets,Cowan DeBaets,Cowan DeBaets,410624,urn:entity:lfm-410624,https://yoda.lexisai.aws.lexis.com/lawfirms/410624,,CURRENT,,,,,,Include,
COX1091,Cox Cox,Cox Cox Filo Camel & Wilson,,,,,,,,CURRENT,,,,,,,
CRA3980,Cranfill Sumner,,,,,1117973,urn:entity:lfm-1117973,https://yoda.lexisai.aws.lexis.com/lawfirms/1117973,4c52dd58cc956f21c400189a,CURRENT,,,,,,,
CRU4326,Cruz Marcelo,,,,,1027888,urn:entity:lfm-1027888,https://yoda.lexisai.aws.lexis.com/lawfirms/1027888,5a8c7db9f340ba4c7901e85c,CURRENT,,,,,,,
CUL6391,Culhane Meadows,,,,,157573217,urn:entity:lfm-157573217,https://yoda.lexisai.aws.lexis.com/lawfirms/157573217,5ab55da4f340ba22a9005c1e,CURRENT,,,,,,,
CUM6455,Cummings & Lockwood,,,,,269826,urn:entity:lfm-269826,https://yoda.lexisai.aws.lexis.com/lawfirms/269826,4c52dd58cc956f21c40018bb,CURRENT,,,,,,,
